employee_ID,Role,Experience Years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score
1f912728-11b3-4df0-b240-2437afe9a3d6,Analyst,17,9.5,29.7,16.6,1.9,Medium,2.7,4.9,3.57,1,4.7,7.3,7.08
0af95704-eba1-4976-a2d3-e61a57d1d9fb,DESIGNER,5,,53.6,28.7,0.3,Low,15.5,7.5,2.04,,7.4,5.3,1.57
0f194ffe-319e-479d-98c9-72362f3e3620,Manager,10,8.7,18.4,36.8,9.4,Low,7.9,7.8,3.03,1,4.5,6.9,2.78
8103a972-0981-4b65-979f-db6210d83341,Writer,4,15.8,37,26.1,0.9,Low,7.2,8.8,2.07,2,4.2,3.7,8.1
302163a6-79b9-4052-aee4-d0a60c08d189,Analyst,14,8.4,16,22.3,2.9,High,5.9,9.2,0.1,10,4,3.8,10
ffd8ffcc-0f79-412b-8436-5f34b3472bca,Designer,4,17.6,29.4,33.6,9.7,,18.9,18,0.27,5,6.4,3.6,4.87
430ad781-e493-4dd9-be0d-cd210e5d119b,Writer,10,14.3,38.1,20.5,1.1,Low,1,7.7,2.38,8,4.5,7,5.65
49345763-d6ae-4c78-86bd-3d291e65cc51,Marketer,4,18.3,28.1,20,5.6,Low,4.9,12.5,2.11,10,5.2,1.9,8.82
3b6e5c0b-bb00-4514-9532-c0f5a42d5421,Manager,19,1.7,0,32.7,1.2,Low,15.8,14.7,3.54,3,3.9,3.4,8.31
409697b0-564c-4e71-9856-025506afe19f,Developer,20,16.3,42.3,21.6,4.5,Medium,4.8,5.8,2.69,6,5.6,3.8,9.66
dcaeece6-9137-4bbf-beff-34e1d09380bc,Writer,5,14.5,32.7,18.4,0.2,Low,1.6,4.2,1.69,5,7.3,7.4,5.37
e23a50b9-145e-4d6b-93bd-4767caa3a810,Marketer,18,12.2,28.9,22.4,0.5,Medium,2.7,4.7,0.1,10,4.9,5.2,8.64
5d40a244-fc79-40cd-8351-920a4fdf038b,Developer,4,13.1,26.9,15.2,4.9,Low,1,10.1,1.76,1,5.8,8.7,4.41
9345459c-e1ba-4f4b-bdc2-f45e8f1201d3,Analyst,7,13.1,30.3,23,4.6,Medium,8.3,11.2,0.27,3,4.3,3.4,9.96
598cabfe-29f1-48db-b9e1-080faf127831,Manager,1,5.4,12,17.1,1.6,Low,19.4,12.9,3.64,2,1.6,5.5,6.76
eb3ab131-a091-4e92-9141-7fe6a0a281dd,Developer,18,18.7,45.3,23.3,0.2,High,7.5,4.8,1.35,1,5.3,1,10
3288cebd-14ae-43c1-85e0-4d47a08792bd,Developer,1,14.6,38,14.4,1.6,High,7.6,10.8,3.86,1,4.5,3.8,10
faac9b57-eabd-4726-a688-4fb1508e94ae,Manager,16,13.8,12.6,13.9,4.2,Low,8.7,5.7,3.45,6,1.4,4.4,9.62
f48fd9f5-4d89-4f11-b93e-3c11eb2e6d0b,Analyst,18,2.8,78.6,37,2.3,Medium,9.8,10,3.85,9,7.7,1.6,3.29
82548b15-f9df-44d7-a46b-316662c4db5d,Analyst,13,11.8,26.9,29.3,0.6,Low,5.4,8.8,4.34,5,5.2,4.4,7.59
95928ca5-a31b-4b34-a389-ab69a6fafb51,Marketer,6,9.1,22,21.5,1.3,High,1,8.4,0.96,3,5.9,5.1,10
72a25f6a-a0d8-478b-98ff-47ab6d196591,Writer,8,12.1,30.7,21.6,1.3,High,8.5,10.1,0.69,9,5.7,2.4,10
bc58b9df-80a6-4b5b-9597-daa531514502,Marketer,15,10.7,22.2,23.5,2.5,Low,9.1,7.5,2.15,7,3.9,5.2,7
195bfd52-032f-49c8-adb0-d1edd246514d,Designer,1,18.9,64.7,34.8,8.7,High,16,7.1,2.03,1,3.1,7.5,9.49
f37c0c95-ed3c-4842-91a2-0260c16f68e3,Designer,17,8.6,20.5,26,1.4,Low,1,2,0.21,2,3.8,7.1,5.59
7e883ba4-9738-4c01-9218-94cb942b8c10,Developer,1,27.1,79.3,10,1.1,Medium,1,3.2,3.14,6,6.7,5,8.79
6e41675d-f31d-4145-9dcb-d29f7bc2119c,Analyst,14,10.9,31.2,18.9,2.9,High,8.5,10.7,2.96,5,4.2,3.4,10
733f8885-f5ac-48c7-9ea0-229139294d0d,Marketer,2,11.9,26.3,21,5.9,Medium,6.8,7.5,0.71,2,3.6,4.6,9.08
de56ce51-e459-48fd-98c4-57883afa4136,Manager,2,0,5,25.1,1.7,Medium,16.5,15.7,0.1,9,2.8,4.1,9.45
a71de8d6-3a9d-4941-86e4-2bf55ace1f5d,Developer,19,14.5,34.6,15.3,2,High,3.4,8.4,1.69,9,4.9,4.7,10
de99e9f3-8b85-43a4-9625-9cefd3cb21a1,Designer,19,3.1,78.6,28.7,3.7,High,7.8,16.9,3.39,2,4.3,7.8,5.75
2ff2cd7d-51b5-4073-9ccd-09a13c421c6e,Analyst,20,15,33.1,17.8,1.6,Low,2.5,10.2,0.79,3,4.8,7.2,5.52
4cdc11a1-6f16-4b20-8e3e-92d5db6df019,Designer,10,0.4,12.8,29.8,0.5,Low,6.1,5.1,0.67,3,4.7,6.9,5.73
2c8fd1e8-0856-4567-b635-a396f19ba3bf,Marketer,4,10.9,34.1,24.5,0.9,High,2,4.9,2.15,8,6.6,3.6,10
cb68761d-f6fe-4a5e-9765-a523ae9fad9e,Manager,19,0,0,26.2,3.5,Low,17.2,11.3,1.57,10,2.2,5.2,7
8169f9e2-9bed-4940-9e5f-e1dbb3e7f3bb,Developer,18,7.1,4.6,15.4,8.6,High,13.2,1.8,0.19,3,2.9,5.3,1.23
154d31c5-2998-4ff3-8b88-40b6cb214eae,Developer,11,11.1,35.8,19.4,0.4,Low,4,7.8,4.59,8,5.5,7.4,5.37
f6864dc5-2cf6-4f02-8cb3-d73f1ea6d0ef,Writer,6,9.8,25.8,27.6,1.3,Low,2,5.9,3.63,6,5.2,6.1,6.31
f65dbe1b-f321-4af4-895e-898b23a768ba,Marketer,9,13.5,43.9,10,3.7,Low,2.3,4.9,0.1,4,5.3,9.6,3.75
1acb6217-f82b-484b-9118-0f14ce9fe037,Manager,1,8.3,23.6,11,2.4,High,9.1,12.1,2.37,2,5.4,5.9,9.75
53eb6061-8ca9-4c8a-a6a3-3fd97f3bcc1e,Marketer,1,15.2,38.8,24.4,1.4,Medium,9.1,8.1,2.05,4,3,2.3,10
6c77beb7-6709-46ca-9e83-7ce93124bcad,,5,1.1,16.6,29.7,3.2,Low,8.6,17.4,3.55,8,2.3,3.3,7.98
175de6bb-b733-47bf-845d-cc9f63264aa2,Designer,3,3.7,13.3,25.6,5.1,High,5.4,10.2,0.1,9,3.4,4.3,10
5d6b1fb5-4d64-4bca-980f-988f6be37d4f,Writer,6,23.8,56.1,18.1,0.8,Low,9,10.4,6.09,1,3,3.3,8.4
d72b284e-76f6-4376-8f7b-9ba3235c7690,Developer,12,13.4,40.4,21.7,2.1,High,3.2,5.1,3.03,8,4.3,3.4,10
3693385e-b9bf-4c00-ba4a-f230e661e58f,Writer,18,7.5,51.2,20.7,5.9,Low,18.8,3.3,2.89,3,6.6,1.6,1.12
caa09193-543e-4939-b687-1e7d7bad530c,Developer,2,14.2,34,23.8,0.3,Low,5.2,11.7,1.41,10,4.7,5.2,6.99
046e6cb8-e5ca-4963-b282-cf49caf4c1fe,Manager,9,8.7,21.4,23.8,4.9,Low,7.8,11.7,0.1,1,2.4,5.9,6.47
107c2ccb-c1f7-4db2-9aac-a3f4494a99ee,Developer,10,16.9,43.7,20.7,0.8,Medium,4.4,3.7,3.66,4,4.6,4,9.52
ca285cfc-110e-4b09-bcc8-1603a3dfd121,Writer,8,21.5,57.2,14.1,3,Medium,7.2,10.8,3.55,2,4.9,3.8,9.67
afccffe0-889e-4a50-81d1-da084547072b,Designer,17,11.5,24.7,19.1,2.4,High,6.3,11.1,0.1,7,5.1,3.8,10
f5b2d986-8cb4-40f7-8b6b-d63165d9f4dc,Manager,1,7.8,26.7,19.6,1.8,High,19.8,16.3,4.5,6,3,1.2,10
f9f212c9-2eab-4820-9091-abe6f76ad141,Designer,18,2,0.1,32.8,0.7,Medium,3.1,6.8,2.07,1,5.8,5,8.77
dd07ba65-efee-4b68-85de-6fae4bd59d6f,Marketer,5,10.6,28.6,25.8,6.6,High,3.8,7.7,1.28,8,3.8,3,10
ba144b3e-355d-4afd-bb4f-9813c513dda4,Developer,15,18.4,41.1,22.1,0.6,High,9.2,8.3,2.33,9,4,1,10
3c995d6a-b7f3-4783-8e64-51388956a39f,Marketer,20,10.5,29,18.6,1.3,Low,3.9,10.2,0.83,2,4.5,7.8,5.08
7a2dbe1e-7864-4294-b372-1b102dd6f723,,20,,8.4,38.8,6.1,high,4.2,9.6,0.24,3,1.9,2.9,5.61
977c7b81-8550-442f-8f76-c75b9ece6296,Writer,20,18.7,34.9,17.8,1.2,Low,5.8,9.6,3.39,2,4.2,5.4,6.84
c8173b2b-ae50-4efc-9aa8-50db0c22c37e,Manager,3,8.2,15.6,26.6,1.9,High,11.2,10.2,0.1,3,3.3,1.5,10
db0754d4-6ac9-4e89-97fd-fcc2d2edcae8,Developer,1,10.3,21.3,20.4,3.3,High,8.1,8,0.1,4,3.3,3.3,10
70952771-e256-4d38-bcd4-561c96b7f7dd,Manager,17,1.9,5.1,23.6,0.6,Medium,21.8,10.7,0.26,9,2.3,2.7,10
fae87a8d-7532-4eb1-a151-2fac96ac05a0,Manager,2,4.3,10.4,36.5,1.6,Low,7.7,13.5,0.31,5,5.2,3.9,7.96
c9e45dec-79b2-41ea-8b20-0997d0e47d97,WrIteR,10,7,44.2,17.7,8.6,High,3.3,14.2,2.31,9,3.9,3,6.83
dddfb8f5-8d39-43aa-969d-21c9035c82a2,Manager,5,9.2,29.4,19.4,0.6,Low,7,11.4,3.15,9,3.7,7.1,5.59
813de662-f4d1-41d0-a4f6-b5efbcda3521,Developer,20,11.3,35.4,23.1,1,Medium,6.6,9.1,0.49,7,5.4,4.2,9.36
6dcf0259-b608-4aef-8d66-9de6fbf92bb5,Marketer,12,11.9,26.4,18.8,0.6,Medium,4.1,2.9,4.98,3,5.7,5.8,8.19
ad6d06be-b8dc-4e98-afa4-c2ebc656263e,Developer,4,12.2,35,19.1,3.3,High,4,4.4,0.31,3,4.7,4.2,10
4d7bead7-bdf5-48dd-b9f1-7198eb880548,Manager,17,8.6,21.4,22.3,1.1,High,19.2,12.5,1.76,5,1.2,1,10
1664d3f5-6867-4fa8-9c92-90717456a6e2,Writer,8,8.2,17.7,26.6,0.7,High,8.1,9,3.34,2,3.9,2.3,10
e1069274-e620-4e4e-aab5-24abe8dd70ca,Writer,15,18.6,45.1,24.9,2.9,Low,8.2,9.7,3.59,10,4.6,3.1,8.55
d31d6ba8-85bd-4208-98b9-2a1acec8a786,Developer,8,10.3,23.1,23.6,2.8,Medium,3.5,6.9,4.11,7,4,5.1,8.69
d39fd9fe-929b-4ca4-8b8e-ae332ac6be4f,Analyst,4,6.6,17.7,30.4,1.4,Medium,1.1,4.4,0.62,10,4.6,5,8.79
302933be-94d7-4fa4-bcb0-728d8b3817fd,Writer,14,15.3,37.4,10.8,7.3,Medium,9.9,8.8,1.25,8,3.1,5.5,8.41
815fd9d2-ab05-4f7d-87e6-c52f6f8a06f2,Developer,17,3.8,10.3,31.2,0.6,High,6.5,10.8,3.54,2,3.2,2.6,10
dc388741-8064-4f1e-adb8-d366dab71cd3,Developer,20,11.2,32.5,21.9,2.4,High,2.3,6.1,2.61,7,4.5,4.2,10
9458b7eb-1959-4d43-8652-5931562f08b9,Designer,8,4.9,11.6,21.1,2.2,High,8.8,12.6,1.14,6,2.9,4.3,10
add80b2a-6d83-4883-b363-0f0837131387,Manager,1,2.7,9.2,30.1,1.2,Medium,16.9,13,4.39,5,2.4,2.1,10
19009c31-f618-46ec-b0e4-b76f08a3b9b5,Manager,8,4.4,2,28.5,1.3,Medium,12.7,11.6,0.13,6,5.3,3.1,10
dcd34ae0-8333-43fc-a395-56a34011bc48,Marketer,7,11.4,29.7,26,2.8,High,8.1,9.4,0.1,9,4.4,1.6,10
73c7c5bc-06a3-4d3f-b474-fe040c6ff085,Manager,19,7.7,19.2,18.9,1.9,Medium,13.2,13.4,4.08,7,4.3,4.6,9.09
e046ef12-45a9-443a-9292-d65d3ef2e83e,Developer,13,10.4,30.4,20,0.6,Low,9.9,8.5,4.69,1,4.5,5.9,6.47
5a3f422e-ffba-4730-8522-1b1d75c2cf87,Designer,18,17.7,1.9,10.1,8.7,Low,14.1,18.2,3.7,9,5.1,9.6,8.13
e86d06a2-afdb-406b-9aa1-a1649f424a9f,developer,20,10.4,14.6,32.7,2.9,LOW,11.4,9.4,2.57,,5,3.6,4.74
3999fbc7-e964-4034-a1a7-dc0f05c30645,Designer,4,2.1,0,28.4,5.2,Medium,11.8,11.3,0.1,9,4.2,3.9,9.59
7f061ea4-ac0e-45d7-9f92-2201181a0804,Analyst,7,9.3,19.6,18.2,1.6,High,7.3,7.3,1.93,2,4.7,4.3,10
85af611e-1f31-4f48-8c71-c8df45d3ffef,Analyst,9,9.6,39.8,13.1,4.5,Medium,6.3,9.6,2.59,4,3.6,7.2,7.14
53c79b8a-cbd5-486a-b390-35d06251f2de,Manager,8,4,5.2,31,0.8,High,6.7,6.2,1.05,4,4.2,2.6,10
46603832-d182-437a-920a-7e2f43be8ffe,Manager,12,3.5,3.9,33.4,1.3,Medium,16.5,12.9,4.33,4,1.6,1.2,10
c8ae3c4d-a340-4008-a252-6caeafb57fe6,Marketer,3,15.7,51.2,16.7,1.1,High,6.4,6.8,1.59,4,5.6,3.3,10
6be49d21-b0c6-42b5-94fa-b2e1f89e5b7c,Developer,12,12.6,19.7,17.7,0.7,Low,1.7,4.6,0.63,5,6.5,8,4.92
55df6e5c-8602-48d3-82a4-f0a6c45ffb8b,Developer,20,23.1,59.9,20.7,1.9,High,6.3,18.1,2.68,4,7.6,6.4,5.66
61d0d2fc-7efc-4697-97b4-c780ace47e5a,Manager,16,12.7,70.6,19.9,9.3,Medium,13.1,8.8,2.29,8,1.1,5.3,1.12
c8bae6d6-03bb-4334-bbb3-6fb4417dbdb4,Marketer,2,8.9,29.9,30.7,0,Medium,2.2,12.8,1.66,3,1.8,3.5,2.23
036afa62-b01e-4ded-9159-b3bc9958cef5,Developer,7,3.5,7.2,38.7,2.5,Low,8.4,8.7,1.62,10,5.3,3.4,8.34
35e05398-5abd-492e-862b-e501570330e8,Developer,4,3.8,5.8,25.5,3,Medium,9.7,11.1,3.7,7,3.3,4.8,8.94
0495fb87-eca0-4312-8cc8-2d050e5afe7b,Marketer,14,12.7,32.1,20.3,3.2,High,4.3,5.1,0.1,7,4.7,3.7,10
132fcddb-83bb-4047-8b52-f66b5799584e,Designer,10,7.7,18.3,17.1,0.7,High,2.7,3.6,2.12,3,6.8,6.1,9.6
58fb8ec3-9822-491f-a19f-f4e64b375374,Developer,6,18.4,42.3,13.2,2.8,Low,2.3,7.2,3.76,4,4.3,7.5,5.28
15ee9b54-5689-4b96-928e-c78fa269507d,Developer,4,18.6,45.2,17.8,2.4,Low,12.5,13,1.41,1,3.6,3.8,8.03
5a8e6191-b8f5-4685-8621-928207d0e64a,Developer,9,26.4,71.2,10,0.9,Low,3.7,7.1,3.67,1,4.2,6,6.41
d20bc88f-de99-45ed-9dd9-04254839cf13,Manager,18,8.2,24.7,17,2.2,High,12.4,12.3,2.67,9,2.9,3.6,10
827517fa-5659-47b1-b68d-9ebff9fbfb54,Designer,2,0.3,65.5,21.2,1.4,Low,3.2,5.7,4.64,4,7.5,1.3,8.21
e5cdca84-63cf-4771-a5d2-0a99e9608fc2,Developer,14,18.6,40.1,20.9,1.4,Low,3.2,6.3,3.76,4,3.8,5.3,6.91
13fd5c13-4647-4815-be5e-46f367f851f3,Analyst,7,6.4,11.5,25.2,0.8,High,4.7,3.6,2.95,6,4.1,3.9,10
6708b92a-2187-48fa-96b1-b63a2908b67f,Analyst,11,3.1,6.6,27.7,1.5,Medium,6.9,8.4,2.05,10,5.2,5.1,8.71
3a6f5b2c-8ab3-49f3-a203-a1db3ea5cf37,Marketer,5,2.5,0,26,0.2,Medium,5,10.1,2.45,3,4.6,6.1,7.96
8de41109-932a-4776-ada3-52964536bd78,DEVELOPER,8,9.3,46.4,25.3,6.8,Medium,1.5,10.6,1.64,4,3.5,4.5,3.71
ba119e44-6395-4279-b221-44f46a53d7fa,Designer,20,8.4,27.8,17.1,1.9,High,8.6,12.7,3.89,6,4.8,4.5,10
d1096772-cbe7-46d7-a54f-cb307f107110,Manager,1,6.1,8.4,30.3,0.6,High,8,5.9,5.1,2,3.4,1.9,10
0930ca62-3549-496a-a088-c5b12f268fbb,Writer,11,12.6,33.9,10,2.3,Low,3.7,6.7,0.98,6,5.2,9.4,3.88
2c2e1662-858d-4bb6-8133-2a145cdf09d8,Marketer,3,12.5,30,13.7,1.4,High,2.6,8.3,4.59,5,6,5.8,9.83
136901bc-de24-4810-9c0a-e4090e0fa969,Designer,2,7.4,16.5,19.3,1.5,Low,5,9.3,1.53,2,5.7,8.1,4.85
fd4560a9-80c4-4d59-a13a-3e0a4447ca7a,Designer,16,8,24.5,21.9,3,Low,1.5,8.3,1.17,1,6.4,8.2,4.78
92288a44-f5eb-4bf6-924a-a59183fd013f,Marketer,14,21.3,52.7,20.2,2,High,6.2,9.8,1.59,9,4.3,1.1,10
b38bcf9c-62db-4d22-a60a-644ff390775b,Analyst,15,8.1,23,17.4,3.2,Low,4.4,8.7,1.53,2,4.2,8.5,4.54
0325d8de-25c3-40b6-8089-875114f71f04,MARKEtER,1,24.6,65.4,13.6,4.8,High,12.8,12.4,2.18,1,1.8,2.7,7.36
6451138c-d7e1-463b-8658-ca6586dabc45,Analyst,10,9.6,30.9,32.4,2.1,High,8.3,8.7,0.4,10,3.5,1,10
50e52ed7-d500-4cbb-8a50-f3f1f0d1e6da,Manager,2,5.5,7.7,30.7,0.9,Low,18.6,16.4,3.68,9,2.6,2.3,9.14
62f3f808-8eab-4040-8511-95283c833c2f,Designer,15,4.8,11.8,27.9,2.8,Medium,4.5,7.9,3.47,10,5.4,5.2,8.63
fa59dec9-b13f-4ccd-a5bc-e4e0c5635ad9,Writer,10,,59.5,34.3,9.9,Low,3.9,14.7,0.83,9,5.4,1.2,9.21
649e9229-2d82-48e1-ba5b-e1b7097e74f7,Developer,15,8.8,24.6,21.1,1.5,High,6.8,6.5,1.61,9,5.3,3.8,10
5c25338b-342b-49e2-a17b-4f00c97da58c,Writer,19,18.7,49,13.9,1.9,Low,6.4,9.3,0.68,2,5,6.2,6.24
55d55a50-c35f-4508-bb3c-7e98b57532a2,Marketer,5,7.7,14.4,27.2,6.5,High,8.6,16.2,2.77,9,2,9.2,4.78
3f5acb86-e8c0-49e8-bac5-b4f6add0e4a8,Writer,15,17.9,47.4,10.5,4.2,High,6,3.9,0.1,6,5,4.4,10
9db84390-6c3c-4e58-bd03-36865006f8cb,Manager,11,0.5,4,22.9,1.1,Low,15.2,12.8,3.18,1,2.2,6.4,6.12
f09270a3-b0f6-4d89-a0b2-4ea72ecee1c4,Writer,12,9.5,16.8,29.8,1.1,High,4.1,8.2,4.19,1,5.6,2.2,10
fbe6a438-8cb3-4c80-9bad-e14506ebddf5,Developer,16,21.6,55.5,10,3.4,Medium,3,5.4,0.27,9,5,5.8,8.18
776d29b4-6d90-4864-9c50-20358440fe8f,Manager,11,7.3,16.6,36.8,4.5,Medium,16.5,13.8,0.1,7,2.4,1,10
1b5a6f57-2ce4-4b39-a21d-c492a9060d7d,Writer,17,17.6,38.2,23.8,1.5,High,3.3,8.8,0.17,5,4.5,1.8,10
14b75166-2e13-4df7-9a9c-85ff4750b960,Designer,11,2.9,4.1,41.4,2.3,Medium,4,5.2,2.27,4,4.3,2.4,10
9534c347-ef2c-4532-8ccd-80b436fa1c1f,Developer,5,16,46.7,16.4,2.8,High,5.7,6.1,0.81,1,4.6,3.5,10
6a6a927e-c344-4217-ae7f-142ace79fb50,Manager,9,11.3,33.3,14.8,2.7,Low,25.3,15.8,1.04,5,2.3,3.1,8.53
e51d55f1-2e39-40ab-be17-3e317977e64f,Writer,13,18.9,44.7,12.9,0.6,Medium,7.8,8.4,2.09,6,3.6,4.6,9.08
3165a7d0-cf3d-4b55-ba4d-503a38954fff,Writer,13,,53.6,25.7,8.6,Medium,18.5,15.9,2.28,,4.3,3.1,7.26
719e788e-27a6-4164-85cb-5a93530833e1,Analyst,11,8.7,77.1,12.9,8.1,Low,12.4,2.5,1.23,2,4.3,4.4,8.05
60cc3b5f-5e6e-47db-a3b7-893a6139fa27,Designer,18,6.6,21,24.3,0.9,Medium,6.1,6.7,3.17,6,4.2,5.2,8.62
57a4b397-2dec-40a7-ae68-a44b98f7d131,Developer,19,8.3,17.4,26.2,1.9,Medium,1.7,4.3,2.09,3,7.7,5.4,8.47
711fd3f0-800a-428d-b191-45410cffce45,Analyst,10,24,31,24,9.5,Medium,10.3,1.9,2.89,2,3.8,3.2,7.56
8688b914-93b3-429a-acf3-9ca079fa9a92,Developer,3,10.3,35.7,29.5,1.6,High,1.7,7,1.99,5,6.4,2.6,10
d19a81c0-86ec-4625-b014-42c41711ec15,Designer,10,15.5,74.8,13.1,7.1,high,8.3,3.3,3.13,10,3.8,4.7,3.53
888aa769-b0a3-44bd-9117-6045c6873a5d,Analyst,7,9.8,17.8,30.3,1,Low,4.8,8.6,1.61,4,6.3,4.8,7.29
90786201-f449-429e-a561-4dae899686ef,Analyst,10,12.1,27.6,19.9,2.6,Medium,4.7,9,2.9,7,4.4,5.3,8.55
e31b06bd-2418-41b1-a847-5b7e3409421c,Developer,17,19.8,49.6,10.9,2.8,Medium,1.1,5.1,1.83,10,4.9,6.5,7.66
e26109ff-d0b5-44bf-8350-edde6c815f32,Developer,6,12.5,20,26.5,1,Medium,1,5.7,4.82,5,5.2,4.5,9.15
d13bebcb-7308-4f4b-a7b7-98d92b723510,Developer,7,15.3,34,18.3,3.2,High,4.3,10.3,3.06,4,6.6,3.5,10
443deab5-a200-47c2-afe0-ee0e3f82c7c4,Marketer,17,7.2,21.9,18.6,3.2,Medium,4.1,7.2,2.23,7,5.2,7,7.29
cb0b6e2f-41bf-4144-a733-3e46ad66208c,Manager,6,5.3,7.3,29,0.7,Medium,6.8,10.3,4.07,2,3.2,4.2,9.37
18565b92-572e-4260-b0b7-b9365b52b6a2,Developer,8,20.2,47.9,21.7,0.4,Low,7.5,8.6,3.11,10,5.7,3.6,8.16
4c9e8774-2c36-4613-9e8d-a3281b078f10,Writer,2,11.8,26.9,32.2,1.4,Low,5,6.6,0.86,3,5.3,3.8,8.04
36d4be05-c4d8-4a8b-851f-efe6f0954c30,Marketer,10,12.2,1.9,16.2,7,Low,18.8,11.6,4.09,3,7.7,4.4,2.11
c91c807e-5b79-4fb0-afca-16833551c31a,Marketer,8,13.6,23.5,24,1.1,Medium,3.2,8.3,4.52,8,4.6,4.3,9.3
014e3bad-7d24-4cb5-94b1-bc7936eb7b9a,Designer,9,6.4,5.8,32.9,2.1,Low,4.5,6.9,3.29,5,5.8,5.1,7.08
5a72ed65-538d-46ab-af27-b155f4413974,Developer,10,7.3,13.4,28.2,2.4,Medium,8.9,9.7,3.86,7,6.6,3.4,9.96
4f9b7ffa-d19b-4de8-8494-4a441349eb9a,Developer,13,8.5,18.7,15.6,1.4,High,8.5,8.2,3.75,4,4.1,4.8,10
a2e7b169-39a1-479b-87b4-2661a4bc62e0,Analyst,9,7,22.7,23.4,1.1,High,5.8,6.7,0.1,10,5.8,4,10
7fba3402-d95d-4f24-80ec-2bc87aaeb98a,ANALYST,8,22.5,57.1,11,7.7,Low,1.1,16.4,1.34,1,5.4,6.3,7.25
94a54c6d-57a3-4480-9597-eb940b8bd679,Designer,10,4.7,23.9,26.9,0.7,Low,5.2,11.5,3.43,9,6.8,6.8,5.81
68df65ce-8cff-4dec-8e4c-a3f1c126d873,Designer,5,6.9,71.9,26.5,5.6,low,11.3,12.4,1.45,6,2.3,8.7,8.89
b4c56b7f-5df5-4ca0-bfce-bcad1e8a79b4,Marketer,1,13.2,27,21.2,2.6,High,4,7.1,2.99,3,5,3.4,10
b35c1d96-7100-4d13-abd1-49b6d0258152,Manager,19,13.8,35.5,36.5,4.9,MEDIUM,7.7,3.4,0.52,10,7.5,8.8,3.19
be36cf07-04a9-4a33-af00-7a8e4785ee09,Marketer,5,4.2,1.9,24.1,0.3,Low,9.1,11.9,0.31,1,3.8,6.6,5.94
701cfaa3-5b12-44e1-8b54-3903a59f22f7,Developer,9,14.6,45.5,21.7,1.1,Low,1,5.2,3.53,6,5.9,6.7,5.89
7c1e87bd-aee2-437b-beab-95e5402c1333,Analyst,18,16.9,38.9,16.6,2.3,Medium,1,6,0.1,1,5.8,5.9,8.12
efdee728-0988-473a-b580-742db0a5208f,Analyst,15,8.1,22.2,28.4,2.4,High,13,14.7,2.38,10,3.4,1,10
a42a571a-6d42-4323-9f15-5a6df9829e6d,Designer,10,2.9,8.6,17.7,2.6,Low,5.8,5.3,2.83,2,5.3,9.4,3.88
99feff74-e9d2-4db4-8d67-954c156dd531,Designer,7,5.7,6.6,26.4,0.4,Medium,1.7,7.9,4.24,1,5.9,6,8.03
a31b7399-77c1-4315-a3eb-22ed72f049be,Marketer,19,5.5,12.1,20.1,1.3,High,7.7,8.5,0.1,4,3.3,4.7,10
560f418c-2c28-47a4-b946-f16dadc8ffba,Analyst,3,15.8,37.2,23,2.7,High,3.4,7.3,0.43,7,5.4,2.5,10
81c59d7f-8aff-44b0-b8e9-ab5c76f444a1,Writer,8,17.9,55.4,10,4.9,Low,1.6,8.1,1.09,6,4.5,8.6,4.47
4b7cf748-743f-4607-a3ff-02ac747e3bba,Analyst,5,9.1,21.6,26.2,3,High,4.3,4.9,3.04,5,4.5,3.1,10
00e51f42-45fe-4a33-b7f4-da22b1c15b87,mANAGER,6,14,31.1,10.1,1.2,Medium,17.3,2.4,2.17,7,1.7,6,5.04
2cb80db1-9d35-4221-85f0-44166b8afb7f,Developer,20,20.3,46.6,13.3,4.7,Medium,1,6.1,0.1,8,5.8,5.8,8.18
b9a2fa8d-1414-4903-85e7-c312eeae0aeb,Marketer,10,3.4,1.2,24.9,2.7,High,6.7,4.4,3.02,7,4.8,4.2,10
dd4f8d84-8e0b-474d-9a0a-a258ddecfe9c,Analyst,11,12.4,25.9,23.2,0.4,Medium,2.8,4.4,4.25,6,5,4.9,8.85
d229bd79-f16f-4019-a8b5-62a649d7fd19,Writer,16,12.9,34.1,10,1.8,Low,8.2,10.5,1.07,2,4.6,8.2,4.77
8ddd15c8-4f70-4aec-ad78-c57dec56b2ea,Marketer,12,9.8,23.5,22.5,0.9,High,1,9,0.68,1,7.4,4.7,10
639eac21-1610-4ef7-8796-e44ff983b291,Writer,7,12.5,33.6,26.5,1.7,Medium,5.5,7.3,3.9,10,5.4,3.4,9.97
46c1d43f-de4c-494d-9121-fd5f0cccc54a,DEVELOPER,4,7.6,51.5,11.9,7.2,Low,10.2,3.2,3.12,9,6.8,5.3,6.2
ebe81dd5-af22-49db-93ce-60b2280d785e,Analyst,5,14.8,37,16.2,5.4,Low,5.2,10.6,2.63,8,4.7,7,5.67
aa246037-e7a4-4865-9a73-be148e6d4da2,Developer,20,21.3,72.3,12.7,5.8,Medium,1,7.6,2.45,10,3.1,9.8,6.34
31d7c226-3a88-428f-a407-65fb732d7dad,Writer,17,7.2,19.8,23.6,1.2,Medium,8.8,8.6,1.19,6,3.7,4.6,9.08
